review_id,sentence_id,sentence_text,target,category,polarity,from,to
761,761:3,- نوعية الطعام في المطعم و تنوعه أكثر من ممتازة و غالبا ما ستجد الطعام المفضل لك سواء علي الإفطار أو العشاء بخلاف المشرويات في الهواء الطلق,المطعم,FOOD_DRINKS#QUALITY,positive,18,24
1453,1453:0,لا تحاول تجنب الشعور بالحنين لأنه بمجرد إقامتك هنا ستشعر بالحنين  الموقع رائع، والغرف مريحة، والخدمة متحضرة، والمناظر رائعة والرسوم غير مبالغ فيها..... ما الذي يحتاجه المرء في بيت بعيداً عن بيته؟ ... ولا حاجة إلى قول اقتراحاتي بشأن هذا المنتجع...طبعا! ينبغي على المرء أن يقيم هناك على الأقل لفترة.... وبعد ذلك تبدأ سلسلة من ردود الأفعال أي سيبدأ المرء نفسه بالتوصية.,الموقع,LOCATION#GENERAL,positive,66,72
1453,1453:0,لا تحاول تجنب الشعور بالحنين لأنه بمجرد إقامتك هنا ستشعر بالحنين  الموقع رائع، والغرف مريحة، والخدمة متحضرة، والمناظر رائعة والرسوم غير مبالغ فيها..... ما الذي يحتاجه المرء في بيت بعيداً عن بيته؟ ... ولا حاجة إلى قول اقتراحاتي بشأن هذا المنتجع...طبعا! ينبغي على المرء أن يقيم هناك على الأقل لفترة.... وبعد ذلك تبدأ سلسلة من ردود الأفعال أي سيبدأ المرء نفسه بالتوصية.,الغرف,ROOMS#COMFORT,positive,80,85
1453,1453:0,لا تحاول تجنب الشعور بالحنين لأنه بمجرد إقامتك هنا ستشعر بالحنين  الموقع رائع، والغرف مريحة، والخدمة متحضرة، والمناظر رائعة والرسوم غير مبالغ فيها..... ما الذي يحتاجه المرء في بيت بعيداً عن بيته؟ ... ولا حاجة إلى قول اقتراحاتي بشأن هذا المنتجع...طبعا! ينبغي على المرء أن يقيم هناك على الأقل لفترة.... وبعد ذلك تبدأ سلسلة من ردود الأفعال أي سيبدأ المرء نفسه بالتوصية.,الخدمة,SERVICE#GENERAL,positive,94,100
1453,1453:0,لا تحاول تجنب الشعور بالحنين لأنه بمجرد إقامتك هنا ستشعر بالحنين  الموقع رائع، والغرف مريحة، والخدمة متحضرة، والمناظر رائعة والرسوم غير مبالغ فيها..... ما الذي يحتاجه المرء في بيت بعيداً عن بيته؟ ... ولا حاجة إلى قول اقتراحاتي بشأن هذا المنتجع...طبعا! ينبغي على المرء أن يقيم هناك على الأقل لفترة.... وبعد ذلك تبدأ سلسلة من ردود الأفعال أي سيبدأ المرء نفسه بالتوصية.,الرسوم,HOTEL#PRICES,positive,125,131
149,149:0,فندق يرتقي الى العالميه خلال اقامتي بفندق هيلتون البحيرة بإمارة الشارقة تبين لي ما حققته ادارة الهيلتون بإدارتها لهذا الفندق,فندق,HOTEL#GENERAL,positive,0,4
149,149:1,حيث يتسم الفندق بكرم الضيافه وحسن الاستقبال والمزج بين الماضي والحاضر وروعه الديكور والاطلاله الساحره على بحيره خالد,الاستقبال,SERVICE#GENERAL,positive,34,43
149,149:1,حيث يتسم الفندق بكرم الضيافه وحسن الاستقبال والمزج بين الماضي والحاضر وروعه الديكور والاطلاله الساحره على بحيره خالد,الاطلاله,LOCATION#GENERAL,positive,85,93
1336,1336:0,لازم الفندق يتطور بجد ياجماعة الفندق فى مكان كويس,الفندق,HOTEL#QUALITY,negative,5,11
1336,1336:0,لازم الفندق يتطور بجد ياجماعة الفندق فى مكان كويس,الفندق,LOCATION#GENERAL,positive,30,36
1336,1336:1,ولكن ناقصه حاجات كتير مثل النظافة لازم تكون اعلى من كده زى الخدمة لازم تكون افضل من ذلك,النظافة,HOTEL#CLEANLINESS,negative,26,33
1336,1336:1,ولكن ناقصه حاجات كتير مثل النظافة لازم تكون اعلى من كده زى الخدمة لازم تكون افضل من ذلك,الخدمة,SERVICE#GENERAL,negative,59,65
1336,1336:2,انا بقول كده علشان يبقى شكلنا امام الجست يبقى شكلنا نضيف وفيه بجانبه سوبر ماركت كده ياجماعة غالى بطريقة جامدة ممكن تشوف اسعاره وتشوف اسعار المحلات التانية هتلاقيه غالى اوى وده,سوبر ماركت,FACILITIES#PRICES,negative,69,79
1336,1336:3,طبعا بيسيق للفندق والنظافة لازم تكون اعلى من كده,للفندق,HOTEL#CLEANLINESS,negative,11,17
1754,1754:0,فندق جيد جدا لا يعيب هذا الفندق سوى الفقر فى الطعام ولكن ليس بدرجة كبيرة مازال هناك انواع يمكن الاعتماد عليها,فندق,HOTEL#GENERAL,positive,0,4
1754,1754:0,فندق جيد جدا لا يعيب هذا الفندق سوى الفقر فى الطعام ولكن ليس بدرجة كبيرة مازال هناك انواع يمكن الاعتماد عليها,الطعام,FOOD_DRINKS#QUALITY,negative,45,51
1754,1754:1,وايضا الشاطئ لايمكن السباحة به ورائحة الوقود فى كل مكان ولكنه مناسب لعشاق الغوص وفريق الرسوم المتحركة كان ممتاز وهذه هى الملاحظات السيئة,الشاطئ,FACILITIES#GENERAL,negative,6,12
1754,1754:1,وايضا الشاطئ لايمكن السباحة به ورائحة الوقود فى كل مكان ولكنه مناسب لعشاق الغوص وفريق الرسوم المتحركة كان ممتاز وهذه هى الملاحظات السيئة,فريق الرسوم المتحركة,HOTEL#MISCELLANEOUS,positive,81,101
1754,1754:2,اما عدا ذلك الفندق متميز ومن اجمل فنادق خليج نعمة وسعره مناسب لخدماته,الفندق,HOTEL#QUALITY,positive,12,18
1754,1754:2,اما عدا ذلك الفندق متميز ومن اجمل فنادق خليج نعمة وسعره مناسب لخدماته,خليج نعمة,LOCATION#GENERAL,positive,40,49
1754,1754:2,اما عدا ذلك الفندق متميز ومن اجمل فنادق خليج نعمة وسعره مناسب لخدماته,سعره,HOTEL#PRICES,positive,51,55
593,593:0,ممتاز مرة أخري للمره الثانية في قصر السراب في دبي نحن أنا وصديقي أخذنا غرفه جميله. اهتمام طاقم العمل مرة أخري كان رائعا . هذا المكان موصي بزيارته بشده. وأيضا الطعام في 3 المطاعم كان ممتازا. يمكنك ممارسة النشاطات مبكرا في الصباح أو في وقت متأخر مساءا. فهو فندق ممتاز للإقامة والتمتع بالهدوء والراحة.,غرفه,ROOMS#GENERAL,positive,71,75
593,593:0,ممتاز مرة أخري للمره الثانية في قصر السراب في دبي نحن أنا وصديقي أخذنا غرفه جميله. اهتمام طاقم العمل مرة أخري كان رائعا . هذا المكان موصي بزيارته بشده. وأيضا الطعام في 3 المطاعم كان ممتازا. يمكنك ممارسة النشاطات مبكرا في الصباح أو في وقت متأخر مساءا. فهو فندق ممتاز للإقامة والتمتع بالهدوء والراحة.,طاقم العمل,SERVICE#GENERAL,positive,90,100
593,593:0,ممتاز مرة أخري للمره الثانية في قصر السراب في دبي نحن أنا وصديقي أخذنا غرفه جميله. اهتمام طاقم العمل مرة أخري كان رائعا . هذا المكان موصي بزيارته بشده. وأيضا الطعام في 3 المطاعم كان ممتازا. يمكنك ممارسة النشاطات مبكرا في الصباح أو في وقت متأخر مساءا. فهو فندق ممتاز للإقامة والتمتع بالهدوء والراحة.,المطاعم,FACILITIES#GENERAL,positive,170,177
593,593:0,ممتاز مرة أخري للمره الثانية في قصر السراب في دبي نحن أنا وصديقي أخذنا غرفه جميله. اهتمام طاقم العمل مرة أخري كان رائعا . هذا المكان موصي بزيارته بشده. وأيضا الطعام في 3 المطاعم كان ممتازا. يمكنك ممارسة النشاطات مبكرا في الصباح أو في وقت متأخر مساءا. فهو فندق ممتاز للإقامة والتمتع بالهدوء والراحة.,فندق,HOTEL#GENERAL,positive,255,259
2079,2079:0,يجب إغلاق هذا الفندق يجب إغلاق هذا الفندق فهو كارثة محققة. الغرف قذرة والمكان موبوء بالصراصير. في غرفتي، كان صندوق طرد الحمام لا يعمل وكان المرحاض بمنتهى القذارة. لا يمكنني تناول الإفطار بهذا المكان حيث المطبخ قذر جدًا.,الغرف,ROOMS#CLEANLINESS,negative,59,64
2079,2079:0,يجب إغلاق هذا الفندق يجب إغلاق هذا الفندق فهو كارثة محققة. الغرف قذرة والمكان موبوء بالصراصير. في غرفتي، كان صندوق طرد الحمام لا يعمل وكان المرحاض بمنتهى القذارة. لا يمكنني تناول الإفطار بهذا المكان حيث المطبخ قذر جدًا.,المرحاض,ROOMS#CLEANLINESS,negative,139,146
2079,2079:0,يجب إغلاق هذا الفندق يجب إغلاق هذا الفندق فهو كارثة محققة. الغرف قذرة والمكان موبوء بالصراصير. في غرفتي، كان صندوق طرد الحمام لا يعمل وكان المرحاض بمنتهى القذارة. لا يمكنني تناول الإفطار بهذا المكان حيث المطبخ قذر جدًا.,المطبخ,FACILITIES#CLEANLINESS,negative,203,209
1294,1294:0,بعد العشاء لن تجد أي شئ تفعله غير النوم الفندق محترم جدا وجميع العاملين به على درجة كبيرة من الاحترام,الفندق,HOTEL#GENERAL,positive,40,46
1294,1294:0,بعد العشاء لن تجد أي شئ تفعله غير النوم الفندق محترم جدا وجميع العاملين به على درجة كبيرة من الاحترام,العاملين,SERVICE#GENERAL,positive,63,71
